NLC,TLC,Station Name,Region,Local Authority,Constituency,OS Grid Easting,OS Grid Northing,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,SRS Code,SRS Description,NR Route,CRP Line Designation,Entries & Exits_Full,Entries & Exits_Reduced,Entries & Exits_Season,1718 Entries & Exits,1617 Entries & Exits,1718 Interchanges,1718 Entries & Exits - GB rank,1617 Entries & Exits - GB rank,Large station change flag,Small station change flag,% Change,Explanation of large change 1718,Source for explanation of large change 1718
2235,HNX,Hunt's Cross,North West,Liverpool,Garston and Halewood,343139,385212,Merseyrail,,Merseyside,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	246,688 "," 	723,580 "," 	475,874 "," 	1,446,142 "," 	1,450,268 "," 	66,431 ", 	395 , 	395 ,0,0,-0.3%,,
2236,INC,Ince,North West,Wigan,Wigan,359570,404870,Northern,,Greater Manchester,,H.35,Wigan Wallgate - Manchester Victoria,London North Western,," 	9,364 "," 	8,802 "," 	4,966 "," 	23,132 "," 	24,536 ",," 	2,192 "," 	2,170 ",0,0,-5.7%,,
2237,LSW,Leasowe,North West,Wirral,Wallasey,327000,390700,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	191,074 "," 	182,856 "," 	169,892 "," 	543,822 "," 	541,246 ",, 	845 , 	840 ,0,0,0.5%,,
2238,BAH,Bank Hall,North West,Liverpool,"Liverpool, Riverside",334496,393867,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	40,004 "," 	71,868 "," 	60,144 "," 	172,016 "," 	168,450 ",," 	1,471 "," 	1,474 ",0,0,2.1%,,
2239,BOT,Bootle Oriel Road,North West,Sefton,Bootle,333964,394890,Merseyrail,BOOTLE BR,Merseyside,,O.01,Merseyrail,London North Western,," 	144,016 "," 	209,608 "," 	296,148 "," 	649,772 "," 	637,608 ",, 	761 , 	755 ,0,0,1.9%,,
2240,BGE,Broad Green,North West,Liverpool,"Liverpool, West Derby",340699,390337,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	189,982 "," 	279,738 "," 	222,298 "," 	692,018 "," 	646,528 ",, 	726 , 	749 ,0,0,7.0%,,
2242,LVC,Liverpool Central,North West,Liverpool,"Liverpool, Riverside",335000,390200,Merseyrail,LIVERPOOL BR,Merseyside,,O.01,Merseyrail,London North Western,," 	3,575,142 "," 	8,801,050 "," 	4,089,578 "," 	16,465,770 "," 	16,035,031 "," 	321,379 ", 	28 , 	27 ,0,0,2.7%,,
2244,LVJ,Liverpool James Street,North West,Liverpool,"Liverpool, Riverside",334150,390230,Merseyrail,LIVERPOOL BR,Merseyside,,O.01,Merseyrail,London North Western,," 	752,662 "," 	1,852,852 "," 	860,964 "," 	3,466,478 "," 	3,375,796 ",, 	154 , 	157 ,0,0,2.7%,,
2245,KKD,Kirkdale,North West,Liverpool,"Liverpool, Riverside",334926,394240,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	260,682 "," 	315,610 "," 	308,010 "," 	884,302 "," 	893,198 "," 	38,089 ", 	612 , 	603 ,0,0,-1.0%,,
2246,LIV,Liverpool Lime Street,North West,Liverpool,"Liverpool, Riverside",335100,390500,Network Rail,LIVERPOOL BR,Merseyside,,H.25,Liverpool Lime Street - Liverpool South Parkway,London North Western,," 	3,481,058 "," 	8,569,444 "," 	3,981,958 "," 	16,032,460 "," 	15,613,057 "," 	1,925,468 ", 	30 , 	29 ,0,0,2.7%,,
2247,OPK,Orrell Park,North West,Liverpool,"Liverpool, Walton",336140,396560,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	289,306 "," 	308,524 "," 	437,388 "," 	1,035,218 "," 	1,057,416 ",, 	545 , 	527 ,0,0,-2.1%,,
2248,STM,St.Michaels,North West,Liverpool,"Liverpool, Riverside",336710,386950,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	286,384 "," 	332,618 "," 	391,818 "," 	1,010,820 "," 	1,006,394 ",, 	557 , 	551 ,0,0,0.4%,,
2249,SDL,Sandhills,North West,Liverpool,"Liverpool, Riverside",334220,393030,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	264,770 "," 	601,732 "," 	459,390 "," 	1,325,892 "," 	1,323,174 "," 	107,700 ", 	427 , 	425 ,0,0,0.2%,,
2250,SFL,Seaforth & Litherland,North West,Sefton,Bootle,333338,397085,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	195,230 "," 	357,486 "," 	237,996 "," 	790,712 "," 	764,674 ",, 	667 , 	680 ,0,0,3.4%,,
2251,WAO,Walton (Merseyside),North West,Liverpool,"Liverpool, Walton",335970,395930,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	65,200 "," 	103,140 "," 	80,556 "," 	248,896 "," 	261,742 ",," 	1,279 "," 	1,241 ",0,0,-4.9%,,
2253,MNR,Manor Road,North West,Wirral,Wirral West,322200,389300,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	85,412 "," 	105,072 "," 	56,084 "," 	246,568 "," 	251,240 ",," 	1,283 "," 	1,265 ",0,0,-1.9%,,
2254,MEO,Meols,North West,Wirral,Wirral West,323350,389800,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	141,224 "," 	168,586 "," 	68,148 "," 	377,958 "," 	384,448 ",," 	1,044 "," 	1,025 ",0,0,-1.7%,,
2255,AIG,Aigburth,North West,Liverpool,"Liverpool, Riverside",338400,385700,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	183,156 "," 	279,924 "," 	280,330 "," 	743,410 "," 	812,582 ",, 	693 , 	649 ,0,0,-8.5%,,
2257,NLW,Newton-Le-Willows,North West,St. Helens,St. Helens North,359350,395320,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	200,614 "," 	306,802 "," 	299,512 "," 	806,928 "," 	797,258 "," 	134,825 ", 	655 , 	659 ,0,0,1.2%,,
2258,ORN,Old Roan,North West,Sefton,Sefton Central,336990,399330,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	177,880 "," 	478,996 "," 	273,936 "," 	930,812 "," 	921,306 ",, 	591 , 	591 ,0,0,1.0%,,
2259,ORR,Orrell,North West,Wigan,Makerfield,353111,403973,Northern,,Greater Manchester,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	31,464 "," 	33,076 "," 	25,638 "," 	90,178 "," 	90,918 ",," 	1,768 "," 	1,758 ",0,0,-0.8%,,
2261,ROB,Roby,North West,Knowsley,Knowsley,343200,390700,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	67,620 "," 	157,700 "," 	112,952 "," 	338,272 "," 	303,922 ",," 	1,111 "," 	1,156 ",1,0,11.3%,Edge Hill to Manchester Victoria line impacted by Engineering works in 2016-17,
2262,SOP,Southport,North West,Sefton,Southport,333832,417135,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	550,346 "," 	2,776,768 "," 	813,048 "," 	4,140,162 "," 	4,240,372 "," 	79,470 ", 	125 , 	118 ,0,0,-2.4%,,
2264,THH,Thatto Heath,North West,St. Helens,St. Helens South and Whiston,349650,393580,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	64,514 "," 	134,052 "," 	58,566 "," 	257,132 "," 	236,766 ",," 	1,262 "," 	1,295 ",0,0,8.6%,,
2265,WLV,Wallasey Village,North West,Wirral,Wallasey,329050,392320,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	166,280 "," 	172,840 "," 	129,484 "," 	468,604 "," 	464,142 ",, 	924 , 	923 ,0,0,1.0%,,
2266,WSA,West Allerton,North West,Liverpool,Garston and Halewood,339750,386190,Northern,,Merseyside,,H.25,Liverpool Lime Street - Liverpool South Parkway,London North Western,," 	23,846 "," 	52,184 "," 	25,266 "," 	101,296 "," 	97,626 ",," 	1,716 "," 	1,720 ",0,0,3.8%,,
2269,WSF,Winsford,North West,Cheshire West and Chester,Eddisbury,367050,366050,West Midlands Trains,,,,N.04,Crewe - Preston,London North Western,," 	82,496 "," 	133,188 "," 	16,590 "," 	232,274 "," 	233,450 ",," 	1,317 "," 	1,303 ",0,0,-0.5%,,
2279,BCB,Burscough Bridge,North West,West Lancashire,West Lancashire,344457,412406,Northern,,,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	72,240 "," 	115,550 "," 	53,896 "," 	241,686 "," 	241,534 ",," 	1,295 "," 	1,281 ",0,0,0.1%,,
2280,BCJ,Burscough Junction,North West,West Lancashire,West Lancashire,344465,411545,Northern,,,,H.44,Roses Line and Branches,London North Western,Preston and Ormskirk," 	17,980 "," 	20,524 "," 	4,902 "," 	43,406 "," 	46,854 ",," 	2,031 "," 	2,007 ",0,0,-7.4%,,
2281,OMS,Ormskirk,North West,West Lancashire,West Lancashire,341740,408435,Merseyrail,,,,H.44,Roses Line and Branches,London North Western,Preston and Ormskirk," 	375,516 "," 	1,004,724 "," 	626,696 "," 	2,006,936 "," 	2,263,204 "," 	45,086 ", 	288 , 	258 ,1,0,-11.3%,Industrial action in 2017-18,"https://www.liverpoolecho.co.uk/news/liverpool-news/three-more-strikes-hit-merseyrail-13496076
https://www.wirralglobe.co.uk/news/16044307.passengers-urged-to-plan-ahead-of-strike-on-merseyrail/"
2283,TWN,Town Green,North West,West Lancashire,West Lancashire,340160,405510,Merseyrail,,,,O.01,Merseyrail,London North Western,," 	78,344 "," 	155,394 "," 	104,806 "," 	338,544 "," 	384,974 ",," 	1,106 "," 	1,023 ",1,0,-12.1%,Industrial action in 2017-18,"https://www.liverpoolecho.co.uk/news/liverpool-news/three-more-strikes-hit-merseyrail-13496076
https://www.wirralglobe.co.uk/news/16044307.passengers-urged-to-plan-ahead-of-strike-on-merseyrail/"
2284,FRD,Frodsham,North West,Cheshire West and Chester,Weaver Vale,351870,377895,Arriva Trains Wales,,,,H.45,Chester / Ellesmere Port - Warrington,London North Western,," 	125,502 "," 	40,566 "," 	29,448 "," 	195,516 "," 	178,344 ",," 	1,400 "," 	1,452 ",0,0,9.6%,,
2287,ACB,Acton Bridge,North West,Cheshire West and Chester,Weaver Vale,359870,374560,West Midlands Trains,,,,N.04,Crewe - Preston,London North Western,," 	10,792 "," 	5,274 "," 	4,992 "," 	21,058 "," 	20,092 ",," 	2,211 "," 	2,210 ",0,0,4.8%,,
2291,RUN,Runcorn,North West,Halton,Halton,350874,382676,Virgin Trains (West Coast),,,,N.07,Weaver Jcn - Liverpool South Parkway,London North Western,," 	185,550 "," 	497,228 "," 	56,464 "," 	739,242 "," 	776,558 "," 	34,121 ", 	696 , 	671 ,0,0,-4.8%,,
2292,ERL,Earlestown,North West,St. Helens,St. Helens North,357750,395120,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	128,478 "," 	327,350 "," 	174,370 "," 	630,198 "," 	552,812 "," 	88,551 ", 	771 , 	823 ,1,0,14.0%,Edge Hill to Manchester Victoria line impacted by Engineering works in 2016-17,https://cdn.networkrail.co.uk/wp-content/uploads/2018/04/Liverpool-Lime-Street-upgrade-2018-briefing-pack-All-journeys.pdf
2294,RUE,Runcorn East,North West,Halton,Weaver Vale,355760,381390,Arriva Trains Wales,,,,H.45,Chester / Ellesmere Port - Warrington,London North Western,," 	124,616 "," 	28,818 "," 	39,954 "," 	193,388 "," 	183,306 ",," 	1,409 "," 	1,436 ",0,0,5.5%,,
2295,HED,Halewood,North West,Knowsley,Garston and Halewood,344856,385611,Northern,,Merseyside,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	17,218 "," 	87,954 "," 	30,660 "," 	135,832 "," 	118,494 ",," 	1,586 "," 	1,640 ",1,0,14.6%,,
2296,RNH,Rainhill,North West,St. Helens,St. Helens South and Whiston,349160,391420,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	91,058 "," 	216,966 "," 	98,264 "," 	406,288 "," 	377,456 ",," 	1,006 "," 	1,036 ",0,0,7.6%,,
2301,GLZ,Glazebrook,North West,Warrington,Warrington North,369555,392495,Northern,,,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	11,134 "," 	13,332 "," 	20,966 "," 	45,432 "," 	47,032 ",," 	2,019 "," 	2,005 ",0,0,-3.4%,,
2303,HGN,Hough Green,North West,Halton,Halton,348530,386450,Northern,,,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	79,346 "," 	150,418 "," 	67,642 "," 	297,406 "," 	286,396 ",," 	1,182 "," 	1,194 ",0,0,3.8%,,
2304,BWD,Birchwood,North West,Warrington,Warrington North,365180,390785,Northern,,,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	297,716 "," 	209,758 "," 	180,284 "," 	687,758 "," 	712,562 ",, 	731 , 	699 ,0,0,-3.5%,,
2305,CUD,Cuddington,North West,Cheshire West and Chester,Eddisbury,360100,371600,Northern,,,,H.30,Guide Bridge - Chester (via Stockport),London North Western,," 	32,332 "," 	40,330 "," 	13,334 "," 	85,996 "," 	82,638 ",," 	1,796 "," 	1,795 ",0,0,4.1%,,
2306,DLM,Delamere,North West,Cheshire West and Chester,Eddisbury,355600,370400,Northern,,,,H.30,Guide Bridge - Chester (via Stockport),London North Western,," 	12,312 "," 	33,246 "," 	1,730 "," 	47,288 "," 	46,270 ",," 	2,003 "," 	2,013 ",0,0,2.2%,,
2307,LTG,Lostock Gralam,North West,Cheshire West and Chester,Tatton,369070,374620,Northern,,,,H.30,Guide Bridge - Chester (via Stockport),London North Western,," 	18,194 "," 	19,516 "," 	18,500 "," 	56,210 "," 	55,236 ",," 	1,948 "," 	1,954 ",0,0,1.8%,,
2308,PLM,Plumley,North West,Cheshire East,Tatton,372112,375381,Northern,,,,H.30,Guide Bridge - Chester (via Stockport),London North Western,," 	7,968 "," 	13,598 "," 	3,808 "," 	25,374 "," 	27,682 ",," 	2,175 "," 	2,142 ",0,0,-8.3%,,
2313,CSO,Croston,North West,Chorley,South Ribble,348710,419290,Northern,,,,H.44,Roses Line and Branches,London North Western,Preston and Ormskirk," 	15,616 "," 	27,416 "," 	5,550 "," 	48,582 "," 	47,870 ",," 	1,992 "," 	1,997 ",0,0,1.5%,,
2315,RUF,Rufford,North West,West Lancashire,South Ribble,346680,415630,Northern,,,,H.44,Roses Line and Branches,London North Western,Preston and Ormskirk," 	6,154 "," 	11,160 "," 	1,276 "," 	18,590 "," 	18,286 ",," 	2,231 "," 	2,229 ",0,0,1.7%,,
2325,GBK,Greenbank,North West,Cheshire West and Chester,Weaver Vale,364450,372850,Northern,,,,H.30,Guide Bridge - Chester (via Stockport),London North Western,," 	70,188 "," 	64,698 "," 	106,820 "," 	241,706 "," 	230,598 ",," 	1,294 "," 	1,308 ",0,0,4.8%,,
2326,NWI,Northwich,North West,Cheshire West and Chester,Weaver Vale,366950,373943,Northern,,,,H.30,Guide Bridge - Chester (via Stockport),London North Western,," 	82,930 "," 	112,254 "," 	43,720 "," 	238,904 "," 	252,638 ",," 	1,298 "," 	1,261 ",0,0,-5.4%,,
2335,GSW,Garswood,North West,St. Helens,St. Helens North,355500,399300,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	49,270 "," 	203,348 "," 	97,902 "," 	350,520 "," 	323,106 ",," 	1,082 "," 	1,125 ",0,0,8.5%,,
2337,PSC,Prescot,North West,Knowsley,St. Helens South and Whiston,346990,392160,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	95,252 "," 	199,654 "," 	155,036 "," 	449,942 "," 	418,228 ",, 	949 , 	978 ,0,0,7.6%,,
2339,LEG,Lea Green,North West,St. Helens,St. Helens South and Whiston,351924,392469,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	101,046 "," 	238,998 "," 	144,686 "," 	484,730 "," 	445,960 ",, 	905 , 	936 ,0,0,8.7%,,
2340,SHJ,St.Helens Junction,North West,St. Helens,St. Helens South and Whiston,353574,393222,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	102,438 "," 	221,498 "," 	89,680 "," 	413,616 "," 	385,260 "," 	6,657 ", 	999 ," 	1,022 ",0,0,7.4%,,
2341,SNH,St.Helens Central,North West,St. Helens,St. Helens South and Whiston,351600,395400,Northern,,Merseyside,,H.33,Edge Hill - Manchester Victoria (via Earlestown) / Wigan,London North Western,," 	220,394 "," 	803,010 "," 	278,084 "," 	1,301,488 "," 	1,166,728 ",, 	438 , 	483 ,1,0,11.6%,Edge Hill to Manchester Victoria line impacted by Engineering works in 2016-17,
2350,ANS,Ainsdale,North West,Sefton,Southport,331101,412224,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	197,288 "," 	512,780 "," 	217,964 "," 	928,032 "," 	1,023,510 ",, 	594 , 	544 ,0,0,-9.3%,,
2351,BES,Bescar Lane,North West,West Lancashire,West Lancashire,339605,414535,Northern,,,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	1,278 "," 	2,092 ", 	396 ," 	3,766 "," 	3,988 ",," 	2,423 "," 	2,420 ",0,0,-5.6%,,
2352,BDL,Birkdale,North West,Sefton,Southport,333018,415759,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	170,078 "," 	617,708 "," 	263,466 "," 	1,051,252 "," 	1,035,000 ",, 	537 , 	539 ,0,0,1.6%,,
2354,FBY,Formby,North West,Sefton,Sefton Central,329150,406850,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	264,598 "," 	706,644 "," 	505,220 "," 	1,476,462 "," 	1,492,202 ",, 	388 , 	384 ,0,0,-1.1%,,
2355,FRE,Freshfield,North West,Sefton,Sefton Central,329110,408250,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	138,998 "," 	409,580 "," 	172,590 "," 	721,168 "," 	773,750 ",, 	707 , 	675 ,0,0,-6.8%,,
2356,HTO,Hightown,North West,Sefton,Sefton Central,330020,403680,Merseyrail,,Merseyside,,O.01,Merseyrail,London North Western,," 	72,842 "," 	157,100 "," 	81,462 "," 	311,404 "," 	308,872 ",," 	1,149 "," 	1,151 ",0,0,0.8%,,
2357,MEC,Meols Cop,North West,Sefton,Southport,335592,417083,Northern,,Merseyside,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	33,910 "," 	22,530 "," 	23,190 "," 	79,630 "," 	79,346 ",," 	1,824 "," 	1,810 ",0,0,0.4%,,
2358,NLN,New Lane,North West,West Lancashire,West Lancashire,342690,413140,Northern,,,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,, 	618 ," 	2,648 ", 	520 ," 	3,786 "," 	6,860 ",," 	2,422 "," 	2,357 ",0,1,-44.8%,,
2363,WGN,Wigan North Western,North West,Wigan,Wigan,358133,405411,Virgin Trains (West Coast),WIGAN BR,Greater Manchester,,N.04,Crewe - Preston,London North Western,," 	389,350 "," 	789,288 "," 	405,174 "," 	1,583,812 "," 	1,620,278 "," 	778,223 ", 	370 , 	363 ,0,0,-2.3%,,
2364,UPL,Upholland,North West,West Lancashire,West Lancashire,350950,403780,Northern,,,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	14,074 "," 	9,448 "," 	4,964 "," 	28,486 "," 	30,974 ",," 	2,145 "," 	2,117 ",0,0,-8.0%,,
2384,WBQ,Warrington Bank Quay,North West,Warrington,Warrington South,360033,387854,Virgin Trains (West Coast),WARRINGTON BR,,,N.04,Crewe - Preston,London North Western,," 	457,434 "," 	717,978 "," 	215,072 "," 	1,390,484 "," 	1,363,569 "," 	705,693 ", 	412 , 	415 ,0,0,2.0%,,
2387,PDG,Padgate,North West,Warrington,Warrington North,363080,390030,Northern,,,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	65,276 "," 	44,496 "," 	45,810 "," 	155,582 "," 	150,728 ",," 	1,522 "," 	1,527 ",0,0,3.2%,,
2388,SNK,Sankey For Penketh,North West,Warrington,Warrington South,356840,388600,Northern,,,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	72,376 "," 	71,064 "," 	28,208 "," 	171,648 "," 	172,346 ",," 	1,473 "," 	1,464 ",0,0,-0.4%,,
2390,WAC,Warrington Central,North West,Warrington,Warrington South,360650,388495,Northern,WARRINGTON BR,,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	580,320 "," 	910,854 "," 	272,848 "," 	1,764,022 "," 	1,729,877 "," 	345,051 ", 	339 , 	343 ,0,0,2.0%,,
2391,WID,Widnes,North West,Halton,Halton,351300,387100,Northern,,,,H.24,Deansgate - Liverpool South Parkway,London North Western,," 	194,486 "," 	216,854 "," 	82,562 "," 	493,902 "," 	514,888 ",, 	892 , 	869 ,0,0,-4.1%,,
2396,APB,Appley Bridge,North West,West Lancashire,West Lancashire,352475,409360,Northern,,,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	53,782 "," 	111,836 "," 	65,536 "," 	231,154 "," 	246,606 ",," 	1,323 "," 	1,274 ",0,0,-6.3%,,
2397,GST,Gathurst,North West,Wigan,Wigan,354100,407200,Northern,,Greater Manchester,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	36,978 "," 	23,466 "," 	32,444 "," 	92,888 "," 	97,870 ",," 	1,756 "," 	1,718 ",0,0,-5.1%,,
2398,HIN,Hindley,North West,Wigan,Makerfield,361960,405220,Northern,,Greater Manchester,,H.35,Wigan Wallgate - Manchester Victoria,London North Western,," 	95,446 "," 	106,274 "," 	108,624 "," 	310,344 "," 	346,424 "," 	26,099 "," 	1,151 "," 	1,089 ",1,0,-10.4%,Engineering works in 2017-18,
2399,HSC,Hoscar,North West,West Lancashire,West Lancashire,346860,411545,Northern,,,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,, 	544 , 	604 , 	284 ," 	1,432 "," 	1,024 ",," 	2,486 "," 	2,498 ",0,1,39.8%,,
2402,PBL,Parbold,North West,West Lancashire,West Lancashire,349080,410740,Northern,,,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	36,560 "," 	63,786 "," 	39,896 "," 	140,242 "," 	133,482 ",," 	1,566 "," 	1,577 ",0,0,5.1%,,
2403,PEM,Pemberton,North West,Wigan,Makerfield,355662,403959,Northern,,Greater Manchester,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	21,212 "," 	22,052 "," 	26,412 "," 	69,676 "," 	64,682 ",," 	1,868 "," 	1,880 ",0,0,7.7%,,
2404,RNF,Rainford,North West,St. Helens,St. Helens North,347750,402560,Northern,,Merseyside,,H.34,Southport / Kirkby - Wigan Wallgate,London North Western,," 	11,838 "," 	40,440 "," 	3,074 "," 	55,352 "," 	46,274 ",," 	1,957 "," 	2,012 ",1,0,19.6%,,
2406,WGW,Wigan Wallgate,North West,Wigan,Wigan,358140,405540,Northern,WIGAN BR,Greater Manchester,,H.35,Wigan Wallgate - Manchester Victoria,London North Western,," 	358,838 "," 	727,438 "," 	373,422 "," 	1,459,698 "," 	1,493,308 "," 	170,558 ", 	393 , 	383 ,0,0,-2.3%,,
2412,CTR,Chester,North West,Cheshire West and Chester,City of Chester,341335,366985,Arriva Trains Wales,,,,N.13,Crewe - Chester,London North Western,," 	1,381,874 "," 	2,842,660 "," 	461,840 "," 	4,686,374 "," 	4,649,800 "," 	790,558 ", 	104 , 	107 ,0,0,0.8%,,
2549,BYM,Burnley Manchester Road,North West,Burnley,Burnley,383700,432100,Northern,BURNLEY BR,,,H.44,Roses Line and Branches,London North Western,," 	147,724 "," 	246,300 "," 	57,242 "," 	451,266 "," 	433,396 "," 	3,535 ", 	948 , 	954 ,0,0,4.1%,,
2550,BNC,Burnley Central,North West,Burnley,Burnley,383960,433050,Northern,BURNLEY BR,,,H.44,Roses Line and Branches,London North Western,East Lancashire Line," 	32,752 "," 	66,138 "," 	21,436 "," 	120,326 "," 	125,778 ", 	3 ," 	1,638 "," 	1,604 ",0,0,-4.3%,,
2552,ACR,Accrington,North West,Hyndburn,Hyndburn,375730,428575,Northern,,,,H.44,Roses Line and Branches,London North Western,East Lancashire Line," 	130,158 "," 	241,234 "," 	88,022 "," 	459,414 "," 	460,472 ",, 	935 , 	927 ,0,0,-0.2%,,
2554,BRF,Brierfield,North West,Pendle,Pendle,384530,436438,Northern,,,,H.44,Roses Line and Branches,London North Western,East Lancashire Line," 	8,580 "," 	16,170 "," 	6,600 "," 	31,350 "," 	33,350 ",," 	2,126 "," 	2,099 ",0,0,-6.0%,,
